image_path,text
train/3225.png,who acts as a protector and comforter to her in her hour
train/3226.png,women but yet moved by a strong maternal instinct to
train/3227.png,"gift of companionship and sympathy - "" you need"
train/3228.png,"the unborn child as much as to the expectant mother ,"
train/3229.png,someone to love you while you are looking for
train/3230.png,from women but yet moved by a strong maternal
train/3231.png,shares her room and gives her his forlorn gift
train/3232.png,"old man . Here it is a young homosexual , estranged"
train/3233.png,In Fanny the pregnant girl is befriended by an
train/3234.png,"someone to love "" ."
train/3235.png,"expectant mother , who acts as a protector and"
train/3236.png,instinct to the unborn child as much as to the
train/3237.png,to love you while you are looking for
train/3238.png,"of companionship and sympathy - "" you need someone"
train/3239.png,comforter to her in her hour of need . He
train/3240.png,her his forlorn gift of companionship and
train/3241.png,strong maternal instinct to the unborn child
train/3242.png,her hour of need . He shares her room and gives
train/3243.png,In Fanny the pregnant girl is befriended by
train/3244.png,"you are looking for someone to love "" ."
train/3245.png,"sympathy - "" you need someone to love you while"
train/3246.png,estranged from women but yet moved by a
train/3247.png,"as much as to the expectant mother , who"
train/3248.png,acts as a protector and comforter to her in
train/3249.png,"an old man . Here it is a young homosexual ,"
train/3250.png,In Fanny the pregnant girl is befriended
train/3251.png,by an old man . Here it is a young homo-
train/3252.png,who acts as a protector and comforter to
train/3253.png,"sexual , estranged from women but yet moved"
train/3254.png,by a strong maternal instinct to the unborn
train/3255.png,to love you while you are looking for
train/3256.png,"child as much as to the expectant mother ,"
train/3257.png,and gives her his forlorn gift of com-
train/3258.png,"someone to love "" ."
train/3259.png,"panionship and sympathy - "" you need someone"
train/3260.png,her in her hour of need . He shares her room
train/3261.png,by an old man . Here it is a young homo-
train/3262.png,""" you need someone to love you while you"
train/3263.png,forlorn gift of companionship and sympathy -
train/3264.png,and comforter to her in her hour of need .
train/3265.png,"sexual , estranged from women but yet"
train/3266.png,moved by a strong maternal instinct to
train/3267.png,"expectant mother , who acts as a protector"
train/3268.png,the unborn child as much as to the
train/3269.png,He shares her room and gives her his
train/3270.png,In Fanny the pregnant girl is befriended
train/3271.png,"a flawed but beautiful enigma , seen but not"
train/3272.png,technical error in allowing Irene to speak
train/3273.png,"that of the sergeant , gives a performance of"
train/3274.png,in our minds about her if she remained
train/3275.png,for herself ; we would be altogether clearer
train/3276.png,rare intelligence and restrained power .
train/3277.png,"Arguably , the dramatist has committed a"
train/3278.png,"few brief scenes effective , and Mr. Dinsdale"
train/3279.png,"Landen , in the longest and most exacting role ,"
train/3280.png,"heard . However , Miss Pinkie Johnstone makes her"
train/3281.png,Miss Pinkie Johnstone makes her few brief scenes
train/3282.png,herself ; we would be altogether clearer in our
train/3283.png,and restrained power .
train/3284.png,"the longest and most exacting role , that of the"
train/3285.png,"sergeant , gives a performance of rare intelligence"
train/3286.png,technical error in allowing Irene to speak for
train/3287.png,"effective , and Mr. Dinsdale Landen , in"
train/3288.png,"beautiful enigma , seen but not heard . However ,"
train/3289.png,minds about her if she remained a flawed but
train/3290.png,"Arguably , the dramatist has committed a"
train/3291.png,"enigma , seen but not heard . However , Miss Pinkie"
train/3292.png,"exacting role , that of the sergeant , gives a performance"
train/3293.png,error in allowing Irene to speak for herself ;
train/3294.png,we would be altogether clearer in our minds
train/3295.png,"Arguably , the dramatist has committed a technical"
train/3296.png,"Johnstone makes her few brief scenes effective , and"
train/3297.png,of rare intelligence and restrained power .
train/3298.png,about her if she remained a flawed but beautiful
train/3299.png,"Mr. Dinsdale Landen , in the longest and most"
train/3300.png,"Arguably , the dramatist has committed a"
train/3301.png,"a flawed but beautiful enigma , seen but"
train/3302.png,restrained power .
train/3303.png,technical error in allowing Irene to speak
train/3304.png,"exacting role , that of the sergeant , gives"
train/3305.png,"not heard . However , Miss Pinkie Johnstone"
train/3306.png,"Dinsdale Landen , in the longest and most"
train/3307.png,a performance of rare intelligence and
train/3308.png,in our minds about her if she remained
train/3309.png,for herself ; we would be altogether clearer
train/3310.png,"makes her few brief scenes effective , and Mr."
train/3311.png,"exacting role , that of the sergeant , gives a perfor-"
train/3312.png,in our minds about her if she remained
train/3313.png,for herself ; we would be altogether clearer
train/3314.png,"makes her few brief scenes effective , and"
train/3315.png,"Mr. Dinsdale Landen , in the longest and most"
train/3316.png,"a flawed but beautiful enigma , seen but"
train/3317.png,power .
train/3318.png,mance of rare intelligence and restrained
train/3319.png,"not heard . However , Miss Pinkie Johnstone"
train/3320.png,"Arguably , the dramatist has committed a"
train/3321.png,technical error in allowing Irene to speak
train/3322.png,"Arguably , the dramatist has committed a"
train/3323.png,"flawed but beautiful enigma , seen but not"
train/3324.png,"makes her few brief scenes effective , and"
train/3325.png,"Mr. Dinsdale Landen , in the longest and most"
train/3326.png,"exacting role , that of the sergeant , gives a"
train/3327.png,for herself ; we would be altogether clearer
train/3328.png,in our minds about her if she remained a
train/3329.png,performance of rare intelligence and restrained
train/3330.png,"heard . However , Miss Pinkie Johnstone"
train/3331.png,technical error in allowing Irene to speak
train/3332.png,power of unbridled ambition .
train/3333.png,on the not unfamiliar theme of the destructive
train/3334.png,Mr. Bryan Stonehouse's production is quietly
train/3335.png,"effective , giving full value to the formal elements"
train/3336.png,"them . Last night's play in the "" Play of the"
train/3337.png,"Week "" series on independent television , Then"
train/3338.png,of Betti's writing without over-emphasizing
train/3339.png,"We Fall , by Mr. Paul Ferris , was a morality"
train/3340.png,"them . Last night's play in the "" Play of the"
train/3341.png,of Betti's writing without over-emphasizing
train/3342.png,"Week "" series on independent television , Then"
train/3343.png,Mr. Bryan Stonehouse's production is quietly
train/3344.png,"effective , giving full value to the formal elements"
train/3345.png,on the not unfamiliar theme of the destructive
train/3346.png,"We Fall , by Mr. Paul Ferris , was a morality"
train/3347.png,power of unbridled ambition .
train/3348.png,"Mr. Bryan Stonehouse's production is quietly effective ,"
train/3349.png,giving full value to the formal elements of Betti's
train/3350.png,was a morality on the not unfamiliar theme of
train/3351.png,the destructive power of unbridled ambition .
train/3352.png,writing without over-emphasizing them . Last night's
train/3353.png,"dent television , Then We Fall , by Mr. Paul Ferris ,"
train/3354.png,"play in the "" Play of the Week "" series on indepen-"
train/3355.png,""" Play of the Week "" series on independent"
train/3356.png,"ris , was a morality on the not unfamiliar"
train/3357.png,Mr. Bryan Stonehouse's production is quietly
train/3358.png,ambition .
train/3359.png,emphasizing them . Last night's play in the
train/3360.png,"television , Then We Fall , by Mr. Paul Fer-"
train/3361.png,elements of Betti's writing without over-
train/3362.png,"effective , giving full value to the formal"
train/3363.png,theme of the destructive power of unbridled
train/3364.png,"them . Last night's play in the "" Play of the"
train/3365.png,"Week "" series on independent television , Then We"
train/3366.png,Mr. Bryan Stonehouse's production is quietly
train/3367.png,the not unfamiliar theme of the destructive
train/3368.png,"effective , giving full value to the formal elements"
train/3369.png,"Fall , by Mr. Paul Ferris , was a morality on"
train/3370.png,power of unbridled ambition .
train/3371.png,of Betti's writing without over-emphasizing
train/3372.png,formal elements of Betti's writing without
train/3373.png,Mr. Bryan Stonehouse's production is
train/3374.png,"quietly effective , giving full value to the"
train/3375.png,of unbridled ambition .
train/3376.png,unfamiliar theme of the destructive power
train/3377.png,"independent television , Then We Fall , by"
train/3378.png,"Mr. Paul Ferris , was a morality on the not"
train/3379.png,"in the "" Play of the Week "" series on"
train/3380.png,over-emphasizing them . Last night's play
train/3381.png,treatments of its subject by attempting to
train/3382.png,"It went , perhaps , some distance beyond most"
train/3383.png,generate a melodramatic inevitability which
train/3384.png,way in which Mr. Ferris manipulated his
train/3385.png,characters .
train/3386.png,left its central character and the world
train/3387.png,"around him in complete , unredeemable desolation ."
train/3388.png,succeeded if we had a little more faith in the
train/3389.png,"We could , perhaps , say whether or not the attempt"
train/3390.png,way in which Mr. Ferris manipulated
train/3391.png,"around him in complete , unredeemable desolation ."
train/3392.png,"It went , perhaps , some distance beyond most"
train/3393.png,his characters .
train/3394.png,"We could , perhaps , say whether or not the attempt"
train/3395.png,generate a melodramatic inevitability which
train/3396.png,treatments of its subject by attempting to
train/3397.png,succeeded if we had a little more faith in the
train/3398.png,left its central character and the world
train/3399.png,Ferris manipulated his characters .
train/3400.png,"It went , perhaps , some distance beyond most treatments"
train/3401.png,dramatic inevitability which left its central character
train/3402.png,"mable desolation . We could , perhaps , say whether"
train/3403.png,little more faith in the way in which Mr.
train/3404.png,"and the world around him in complete , unredee-"
train/3405.png,of its subject by attempting to generate a melo-
train/3406.png,or not the attempt succeeded if we had a
train/3407.png,"unredeemable desolation . We could , perhaps ,"
train/3408.png,of we had a little more faith in the
train/3409.png,inevitability which left its central character
train/3410.png,most treatments of its subject by
train/3411.png,his characters .
train/3412.png,way in which Mr. Ferris manipulated
train/3413.png,attempting to generate a melodramatic
train/3414.png,say whether or not the attempt succeeded
train/3415.png,"It went , perhaps , some distance beyond"
train/3416.png,"and the world around him in complete ,"
train/3417.png,treatments of its subject by attempting to
train/3418.png,"solation . We could , perhaps , say whether or not"
train/3419.png,"It went , perhaps , some distance beyond most"
train/3420.png,pulated his characters .
train/3421.png,faith in the way in which Mr. Ferris mani-
train/3422.png,the attempt succeeded if we had a little more
train/3423.png,"around him in complete , unredeemable de-"
train/3424.png,generate a melodramatic inevitability
train/3425.png,which left its central character and the world
train/3426.png,"world around him in complete , unredeemable"
train/3427.png,which left its central character and the
train/3428.png,to generate a melodramatic inevitability
train/3429.png,little more faith in the way in which Mr.
train/3430.png,or not the attempt succeeded if we had a
train/3431.png,"desolation . We could , perhaps , say whether"
train/3432.png,Ferris manipulated his characters .
train/3433.png,most treatments of its subject by attempting
train/3434.png,"It went , perhaps , some distance beyond"
train/3435.png,Mr. William Lucas ( Morris ) is always insensi-
train/3436.png,suitably gaudy colour .
train/3437.png,"the editor , always comically abashed by the"
train/3438.png,"always palely appealing , Mr. James Maxwell ,"
train/3439.png,"but played with proper efficiency and , in"
train/3440.png,"tively pushing , Miss Sheila Allen his wife ,"
train/3441.png,not asked to modulate from their set moods
train/3442.png,"the case of Mr. Richards , with lavish and"
train/3443.png,"law , always comically grotesque ; they were"
train/3444.png,"events , and Mr. Aubrey Richards , the father-in-"
train/3445.png,colour .
train/3446.png,"the editor , always comically abashed by the"
train/3447.png,Mr. William Lucas ( Morris ) is always
train/3448.png,"events , and Mr. Aubrey Richards , the father-in-law ,"
train/3449.png,to modulate from their set moods but played
train/3450.png,always comically grotesque ; they were not asked
train/3451.png,"wife , always palely appealing , Mr. James Maxwell ,"
train/3452.png,"Richards , with lavish and suitably gaudy"
train/3453.png,"insensitively pushing , Miss Sheila Allen his"
train/3454.png,"with proper efficiency and , in the case of Mr."
train/3455.png,Mr. William Lucas ( Morris ) is always insensitively
train/3456.png,"Richards , the father-in-law , always comically"
train/3457.png,"appealing , Mr. James Maxwell , the editor , always"
train/3458.png,"ciency and , in the case of Mr. Richards , with"
train/3459.png,their set moods but played with proper effi-
train/3460.png,"pushing , Miss Sheila Allen his wife , always palely"
train/3461.png,grotesque ; they were not asked to modulate from
train/3462.png,"comically abashed by the events , and Mr. Aubrey"
train/3463.png,lavish and suitably gaudy colour .
train/3464.png,"his wife , always palely appealing , Mr."
train/3465.png,"James Maxwell , the editor , always comi-"
train/3466.png,and suitably gaudy colour .
train/3467.png,asked to modulate from their set moods
train/3468.png,"Aubrey Richards , the father-in-law , always"
train/3469.png,Mr. William Lucas ( Morris ) is always
train/3470.png,"cally abashed by the events , and Mr."
train/3471.png,"but played with proper efficiency and ,"
train/3472.png,"in the case of Mr. Richards , with lavish"
train/3473.png,comically grotesque ; they were not
train/3474.png,"insensitively pushing , Miss Sheila Allen"
train/3475.png,"the events , and Mr. Aubrey Richards , the"
train/3476.png,"efficiency and , in the case of Mr. Richards ,"
train/3477.png,with lavish and suitably gaudy colour .
train/3478.png,"the editor , always comically abashed by"
train/3479.png,"always palely appealing , Mr. James Maxwell ,"
train/3480.png,"sitively pushing , Miss Sheila Allen his wife ,"
train/3481.png,they were not asked to modulate from
train/3482.png,"father-in-law , always comically grotesque ;"
train/3483.png,Mr. William Lucas ( Morris ) is always insen-
train/3484.png,their set moods but played with proper
train/3485.png,"tively pushing , Miss Sheila Allen his wife ,"
train/3486.png,their set moods but played with proper
train/3487.png,"father-in-law , always comically grotesque ;"
train/3488.png,they were not asked to modulate from
train/3489.png,Mr. William Lucas ( Morris ) is always insensi-
train/3490.png,with lavish and suitably gaudy colour .
train/3491.png,"the events , and Mr. Aubrey Richards , the"
train/3492.png,"efficiency and , in the case of Mr. Richards ,"
train/3493.png,"always palely appealing , Mr. James Maxwell ,"
train/3494.png,"the editor , always comically abashed by"
train/3495.png,"one feels , were driven to effective action by"
train/3496.png,tradition .
train/3497.png,act oddly like the queer foreigners of
train/3498.png,with which he had endowed them . One
train/3499.png,"that , because of their odd accents , they"
train/3500.png,"Only Mr. Lucas's actions , therefore , arose"
train/3501.png,"explicably from appreciable motives . The rest ,"
train/3502.png,hopes that he is not asking us to believe
train/3503.png,the author in spite of the ineffectuality
train/3504.png,"Only Mr. Lucas's actions , therefore , arose"
train/3505.png,like the queer foreigners of tradition .
train/3506.png,"that he is not asking us to believe that ,"
train/3507.png,by the author in spite of the ineffectuality
train/3508.png,with which he had endowed them . One hopes
train/3509.png,"because of their odd accents , they act oddly"
train/3510.png,"rest , one feels , were driven to effective action"
train/3511.png,explicably from appreciable motives . The
train/3512.png,"Only Mr. Lucas's actions , therefore , arose explicably"
train/3513.png,"accents , they act oddly like the queer foreigners"
train/3514.png,"from appreciable motives . The rest , one feels , were"
train/3515.png,endowed them . One hopes that he is not
train/3516.png,of tradition .
train/3517.png,"asking us to believe that , because of their odd"
train/3518.png,driven to effective action by the author in spite
train/3519.png,of the ineffectuality with which he had
train/3520.png,them . One hopes that he is not asking
train/3521.png,"rest , one feels , were driven to effective"
train/3522.png,ineffectuality with which he had endowed
train/3523.png,foreigners of tradition .
train/3524.png,"accents , they act oddly like the queer"
train/3525.png,action by the author in spite of the
train/3526.png,explicably from appreciable motives . The
train/3527.png,"us to believe that , because of their odd"
train/3528.png,"Only Mr. Lucas's actions , therefore , arose"
train/3529.png,"is not asking us to believe that , because of"
train/3530.png,"Only Mr. Lucas's actions , therefore , arose"
train/3531.png,queer foreigners of tradition .
train/3532.png,the author in spite of the ineffectuality with
train/3533.png,explicably from appreciable motives . The
train/3534.png,"their odd accents , they act oddly like the"
train/3535.png,which he had endowed them . One hopes that he
train/3536.png,"rest , one feels , were driven to effective action by"
train/3537.png,them . One hopes that he is not asking us
train/3538.png,action by the author in spite of the
train/3539.png,"Only Mr. Lucas's actions , therefore , arose"
train/3540.png,"accents , they act oddly like the queer"
train/3541.png,"rest , one feels , were driven to effective"
train/3542.png,foreigners of tradition .
train/3543.png,explicably from appreciable motives . The
train/3544.png,"to believe that , because of their odd"
train/3545.png,ineffectuality with which he had endowed
train/3546.png,Vaughan will burst on to the London Palladium stage
train/3547.png,"and leave the rest to him . """
train/3548.png,in a new show . To paraphrase his well-known ditty :
train/3549.png,""" He 'll have the limelight , they 'll give him the girls -"
train/3550.png,"NEXT month that friendly , effervescent performer Frankie"
train/3551.png,career that Anna Neagle and Herbert Wilcox were not
train/3552.png,carrot was dangled before his nose .
train/3553.png,"old , star-studded West End than he will ever feel in"
train/3554.png,I have a hunch that he will feel more at home in the
train/3555.png,"Hollywood . His American bosses , 20th-Century Fox , have"
train/3556.png,"recently given Frankie the full , razzamataz , red-carpet"
train/3557.png,treatment . But they haven't done a thing for his film
train/3558.png,"doing better here , before the platinum-plated Hollywood"
train/3559.png,business . He plays an aspiring actor - a
train/3560.png,"In his first Hollywood picture , "" Let 's Make Love , "" he"
train/3561.png,"a cardboard role , didn't stand a chance . Now comes"
train/3562.png,"selfish , arrogant , brash , ambitious , unscrupulous heel -"
train/3563.png,the Hollywood ratrace .
train/3564.png,""" The Right Approach "" ( Rialto , "" A "" ) , and it 's a glum"
train/3565.png,was swamped by the know-how of Marilyn Monroe
train/3566.png,who would tread on anybody's neck to get a break in
train/3567.png,"and Yves Montand . Against this couple Frankie , in"
train/3568.png,best moments are when he swings breezily into the
train/3569.png,"true as a smooth-tongued , ill-mannered Yank . His"
train/3570.png,cheats a waitress ( Juliet Prowse ) and cynically uses
train/3571.png,title song .
train/3572.png,a magazine editress ( Martha Hyer ) to get ahead .
train/3573.png,"He double-crosses the five pals with whom he lives ,"
train/3574.png,Frankie Vaughan is too nice a chap to ring quite
train/3575.png,Hollywood arena .
train/3576.png,RONALD Lewis has just left for his first taste of the
train/3577.png,think hard and long before his next jump into the
train/3578.png,"Hollywood treatment , thanks to a sound performance in"
train/3579.png,"But 6,000 miles seems a heck of a way to go"
train/3580.png,for a new hit song . He might be well advised to
train/3581.png,""" Taste of Fear "" ( Warner Theatre , "" X "" ) ."
train/3582.png,VERDICT : Vaughan should have by-passed this approach .
train/3583.png,variation on that sinister yarn in which half the cast
train/3584.png,try to persuade the heroine that she is out of her mind .
train/3585.png,damsel in distress .
train/3586.png,He has earned his break . The film is a well-made
train/3587.png,built up neatly . Susan Strasberg is the crippled
train/3588.png,Despite flagrant cheating the eerie atmosphere is
train/3589.png,"comedy . He does his rescue act in "" Double Bunk """
train/3590.png,"herrings in this "" Find-the-body "" thriller . VERDICT :"
train/3591.png,NOT for the first time the homely mug of Sidney
train/3592.png,Don't believe all you see and hear !
train/3593.png,also effectively around . They provide some chilly red
train/3594.png,Stepmother Ann Todd and doctor Christopher Lee are
train/3595.png,"James has pumped life into a slim , strained"
train/3596.png,"( Leicester-square Theatre , "" A "" ) ."
train/3597.png,a near-disastrous leak . Familiar members of Britain's
train/3598.png,"the river . The film starts off brightly enough but ,"
train/3599.png,Navigator Sid is a tower of strength when
train/3600.png,loose their ancient houseboat on a honeymoon trip down
train/3601.png,equally familiar hoops to mild laughter .
train/3602.png,newly-weds Ian Carmichael and Janette Scott let
train/3603.png,repertory team of comedy character-actors jump through
train/3604.png,"half-way through , the plot ( as well as the boat ) springs"
train/3605.png,scheming jewel thief in a play by Jacques
train/3606.png,"Gillies , "" The Takers . "" A polished production"
train/3607.png,""" Drama '61 "" last night as a smooth ,"
train/3608.png,by Mr. Houston's accomplished
train/3609.png,DONALD HOUSTON had a big success on A T V's
train/3610.png,"by Quentin Lawrence , here , held together"
train/3611.png,gang of crooks .
train/3612.png,performance as the master mind behind a
train/3613.png,"VERDICT : The "" bunk "" needed doubling ."
train/3614.png,Holloway's act too long and not particularly
train/3615.png,so soon after their previous appearance .
train/3616.png,"Earlier , on the Palladium show I found Stanley"
train/3617.png,worth of jewellery struck me as ingenious . The play
train/3618.png,"had style , moved at a quick pace and everyone did"
train/3619.png,entertaining . It was also a mistake to
train/3620.png,well . But it was Mr. Houston's evening .
train/3621.png,re-book Gene Detroy and his performing chimpanzees
train/3622.png,"This plot to rob a French millionaire of 300,000"
train/3623.png,"form . Why only two numbers , though ? It"
train/3624.png,a rabbit warren in a field of corn .
train/3625.png,"Whitehall farce last night , looked like"
train/3626.png,"or so ago . But the Mudlarks , with Jeff Mudd"
train/3627.png,Their offering last night differed little
train/3628.png,from their earlier act on this show a week
train/3629.png,"was not enough . "" A FAIR COP , "" the B B C"
train/3630.png,"and brother Fred , were in bright , zestful"
train/3631.png,out of the Army and back with sister Mary
train/3632.png,of his trousers . The action moved at tremendous
train/3633.png,the cast . I especially liked the tea-cup
train/3634.png,"speed , backed by some wonderful timing by"
train/3635.png,lot - this time Brian Rix lost his skirt instead
train/3636.png,The jokes were a reshuffle of the same old
train/3637.png,scene where six of the cast changed
train/3638.png,I can't recall a production where so many
train/3639.png,comics bolted in and out of holes so often .
train/3640.png,cups with the dexterity of Chinese jugglers .
train/3641.png,humour needed a thorough shaking up the Whitehall
train/3642.png,through the gormless standing corn around them . Perhaps
train/3643.png,it was accidental - I hope not . If ever a bag of
train/3644.png,alone used a sharp edge to their humour and cut
train/3645.png,farce is it when it comes to television .
train/3646.png,Carole Shelley as the newly-wed and Larry Noble
train/3647.png,as Smiler Perkins were the most laughable . They
train/3648.png,"record , anyway ."
train/3649.png,"HOW do you get on records ? Well , you 've got"
train/3650.png,All the good singers sing in tune . Twang a guitar
train/3651.png,don't like things as they should be - not on
train/3652.png,an OLD 2pianna instead of a new one . You got to
train/3653.png,right way - so the best-seller charts say . Play
train/3654.png,slightly off key . Everybody 's fed up with the
train/3655.png,"get it into your head , son ... people"
train/3656.png,to have something different . Sing slightly flat .
train/3657.png,enough tacks and he got only the middle hammers done .
train/3658.png,disc solo pianist were greatly enhanced when he dug out
train/3659.png,"A PACKET OF DRAWING-PINS . "" Why not , "" thought ex-soldier"
train/3660.png,"Mr. Lisbon , who is twenty-three , and lives in Dagenham , Essex ,"
train/3661.png,"the piano strings ? "" He did , on his piano at home . There weren't"
train/3662.png,""" press a thumb-tack into the nose of the hammers that strike"
train/3663.png,"Thus , musician David Lisbon's chances of being a starred"
train/3664.png,miles to London for his first session .
train/3665.png,Then he tried it out for sound . Um-chink ...
train/3666.png,tape went to the Philips company . Within two
train/3667.png,um-chink ... it went . Slightly flat and jangly in
train/3668.png,hauled his thumb-tacked joanna the thirteen
train/3669.png,days Mr. Lisbon had a record contract . And they
train/3670.png,part . DELIGHTFUL ! He put the sound on tape . The
train/3671.png,"different ... . "" More news from the ivory-thumping dept. ..."
train/3672.png,"Mr. Lisbon has it taped . And tacked . And he says : "" Just as well"
train/3673.png,"Now along comes his solo disc , featuring two of his own"
train/3674.png,I had only one box of tacks - it might have been so
train/3675.png,"Poppets "" ( Columbia ) ."
train/3676.png,"comes in with another of his own works : "" Parade of the"
train/3677.png,"Russ Conway , who has tinkled his way to fame on an old 2pianna ,"
train/3678.png,"compositions , "" Deerstalker "" and "" Almost Grown Up . "" VERDICT :"
train/3679.png,""" On the Rebound "" ( RCA ) ."
train/3680.png,But not one of his nimble-fingered best . GERMANY'S Russ
train/3681.png,"at a piece called "" Piccadilly "" ( Polydor ) . I find it cute ."
train/3682.png,"Now or Never , "" looks like having a success on his own with"
train/3683.png,"American pianist Floyd Cramer , who played for Elvis on "" It 's"
train/3684.png,Conway is a pianist who calls himself CRAZY OTTO . But
train/3685.png,nothing crazy about his pianistics . He pounds merrily away
train/3686.png,And such is Hal's faith that he brings him to
train/3687.png,NEW boy on the vocal front is
train/3688.png,Europe . Now Rolly gets his big break - a
train/3689.png,"record , the modern Aladdin's lamp of"
train/3690.png,show business .
train/3691.png,"Monty saw him in Bombay , became his manager ."
train/3692.png,"Rolly Daniels , who comes 5,000 miles"
train/3693.png,from India to seek disc fame . Comedian Hal
train/3694.png,tuneful melody sung impeccably by Robert Earl ( Philips ) . PRODUCER
train/3695.png,"directed "" Six-Five Special , "" Turner is aiming to go into free-lance"
train/3696.png,"Charles obliged with "" April Serenade . "" This week it appears , a"
train/3697.png,"Russell Turner , 33 , provides his last programme for the B B C tonight"
train/3698.png,""" Let 's have another song with a month in it , "" said Tolch . Mr."
train/3699.png,"T V , film and stage production work ."
train/3700.png,"with Robert Harbin's "" Mystery and Magic "" ( 7.30 ) . After six years"
train/3701.png,"with the Corporation , during which he started "" Juke Box Jury "" and"
train/3702.png,"Harry Carroll from Leicester ( B B C , 8.25 ) . A"
train/3703.png,"Hughes in his "" Make Mine Music "" ( B B C , 9.30 p.m. ) ."
train/3704.png,""" I feel I 've done all I can at the B B C , "" he"
train/3705.png,SONGS-OF-BRITAIN medley is sung by David
train/3706.png,show tonight . Boxing fans can see an eight-round
train/3707.png,feather-weight contest between Chris Elliot and
train/3708.png,"told me . "" We mutually agreed to part . """
train/3709.png,Escapologist Dill-Russell is a guest in Harbin's
train/3710.png,"are tranquilly sunny and still , for the town"
train/3711.png,a house in Anglesey-road is a congregation who
train/3712.png,is at Mass . Most of it . In the front room of
train/3713.png,and a brandy bottle .
train/3714.png,"never actually got to church , but who are"
train/3715.png,gathered with devotion around Brendan Behan
train/3716.png,IT is mid-morning on a Dublin Sunday . The streets
train/3717.png,hard-core Friends of Brendan . They listen
train/3718.png,"roller-coaster , with occasional stops for an old"
train/3719.png,brandy owner's solo swish on his anecdotal
train/3720.png,amber inches in the bottle . Present are some
train/3721.png,the empties ; through the door hearts are
train/3722.png,"full , hopes are high . There are still a few"
train/3723.png,Where the 2bhoys are . In the hallway are
train/3724.png,I.R.A. air or a Connemara tear-jerker .
train/3725.png,with many an obliging guffaw to the
train/3726.png,place himself in the literary hierarchy .
train/3727.png,"above Nancy Mitford artistically , a"
train/3728.png,""" But , "" he continues , "" the greatest is"
train/3729.png,""" I consider myself , "" he says , "" a cut"
train/3730.png,Shelagh Delaney . Just because A Taste
train/3731.png,At last Brendan - to the journalist's
train/3732.png,"above Evelyn Waugh socially , a cut"
train/3733.png,the writing scene . He proceeds to
train/3734.png,relief - turns his attention to
train/3735.png,cut above Frank Haxell conversationally .
train/3736.png,"unless I 'm exceedingly 2skint . "" But I 'll"
train/3737.png,Royce a type of transport . She 's the
train/3738.png,than educate . And I don't write at all
train/3739.png,say this . I 'd like to live in America
train/3740.png,and do some writing there .
train/3741.png,That 's as bloody silly as calling a Rolls-
train/3742.png,"flower in a cultural desert . "" Now , me - I 'm"
train/3743.png,"a journalist , I write to entertain rather"
train/3744.png,the advantage that no one knows what
train/3745.png,"I was there , in even faster orbit , when that"
train/3746.png,"Seventh Avenue , The Pigsty , always open ."
train/3747.png,"you 're writing about anyway . "" Not that I did"
train/3748.png,not with that great little Irish bar on
train/3749.png,"much when I was over this past two times ,"
train/3750.png,third astronaut went up - what 's his name ?
train/3751.png,"It 's a very free place to write in , and there 's"
train/3752.png,I 'm the only man on earth who doesn't know
train/3753.png,the two biggest bores since Cardinal Newman .
train/3754.png,on into reminiscences of his trips . There is
train/3755.png,what his name is . Don't tell me . I want to
train/3756.png,"preserve that distinction . "" I already know about"
train/3757.png,Shepard and that Salvation Army chap Gagarin -
train/3758.png,much to recall .
train/3759.png,"That 's enough of all that hooey . "" HE plunges"
train/3760.png,"Canadians put up a mouse . """
train/3761.png,will put a postage stamp into orbit before you
train/3762.png,"York's St. Patrick's Day parade as a "" disorderly"
train/3763.png,Among other incidents he was banned from New
train/3764.png,""" Ireland will put a shillelagh into orbit , Israel"
train/3765.png,"will put a matzo ball into orbit , and Lichtenstein"
train/3766.png,"Canadian , during a chat about space-flight :"
train/3767.png,"person . "" He was in a fight after telling a"
train/3768.png,And he suffered an alcoholic
train/3769.png,seizure and was gravely ill in
train/3770.png,heard of often in the newspapers -
train/3771.png,condition . His return to Dublin was
train/3772.png,three times up before the beaks for
train/3773.png,"alcoholic . "" Since then he has been"
train/3774.png,heralded by the announcement that
train/3775.png,hospital with a diabetic and heart
train/3776.png,"he was "" off the gargle - a retired"
train/3777.png,drunk and disorderly conduct .
train/3778.png,"Stratford , last spring ? It was never finished ."
train/3779.png,and The Hostage was put on . What has happened to
train/3780.png,"five years since his first play , The Quare Fellow , was"
train/3781.png,LESS has been heard of Brendan's work . It is now
train/3782.png,"the play , Richard's Cork Leg , begun 18 months ago"
train/3783.png,"produced , three years since Borstal Boy was published"
train/3784.png,"and due for presentation at the Theatre Royal ,"
train/3785.png,"I have before me now a 12,000-word manuscript of"
train/3786.png,"begins : "" There was a party to celebrate Deirdre's"
train/3787.png,"return from her abortion in Bristol . """
train/3788.png,by his publishers in March of last year ? Still a skeleton . Yet
train/3789.png,What happened to the new book partially tape-recorded
train/3790.png,a book planned to be called Confessions of an Irish
train/3791.png,Rebel which was delivered to his agents in June . IT
train/3792.png,"round for the pals , one of whom cries :"
train/3793.png,"It is ribald , funny , brilliantly observant"
train/3794.png,10 note on to the bar and orders a
train/3795.png,end ? The last scene of this fragment
train/3796.png,of draught porter . But will we see its
train/3797.png,"of character , and authentic as a glass"
train/3798.png,is in a pub where the author throws a
train/3799.png,"thing this week I have never before witnessed ,"
train/3800.png,I AM happy to report that I saw some-
